theta_rad,r_HJ,r_u_0p1,r_u_0p5,r_u_0p9
0.0,7.032673687240738,6.831783807068378,5.931352599655601,4.911372207968357
0.01308996938995747,6.8741767635683075,6.706697428257038,5.850566334447012,4.862621755625212
0.02617993877991494,6.723423931365723,6.5820324347000625,5.76027613297904,4.800657152266189
0.039269908169872414,6.579910293163273,6.459150858895312,5.6656029976353155,4.730616957818539
0.05235987755982988,6.44317293141453,6.339141652531555,5.569556075708924,4.656383987780932
0.06544984694978735,6.3127867767518,6.222345840592034,5.473768895010512,4.580318061961121
0.07853981633974483,6.188360940860598,6.109045977028578,5.379341184739605,4.504030339913302
0.09162978572970229,6.069535455901324,5.9994892243396984,5.2868868837347485,4.428432949749633
0.10471975511965977,5.955978370321834,5.893552386145445,5.196777267479418,4.354174263169003
0.11780972450961724,5.847383157657351,5.7912587333529855,5.109197172191443,4.281587708844227
0.1308996938995747,5.743466400691791,5.692588839600881,5.024296252819411,4.210939641419324
0.14398966328953217,5.643965718303246,5.597462551909227,4.942093705531155,4.142470919035516
0.15707963267948966,5.548637906563574,5.505651182523327,4.86257725325164,4.075946191967388
0.17016960206944712,5.457257269313583,5.417266746530819,4.7857280089684275,4.011613035762771
0.18325957145940458,5.369614116581733,5.331968945206724,4.711482489864906,3.9494249650563575
0.19634954084936207,5.285513411926541,5.249745446715685,4.639766153141544,3.889279338771462
0.20943951023931953,5.204773552129655,5.170530049613293,4.570535760794889,3.8311369931000367
0.222529479629277,5.127225264696261,5.094161768771955,4.503677399590432,3.7749496538767464
0.23561944901923448,5.05271061038108,5.020546244611442,4.43913955957407,3.720656025314101
0.24870941840919195,4.981082079486985,4.949499781848211,4.376817795552526,3.6682472638118373
0.2617993877991494,4.912201772015205,4.880931622308187,4.316638516275006,3.6177155286597644
0.2748893571891069,4.845940652905046,4.814829501435082,4.258530204424056,3.5687709936431324
0.28797932657906433,4.782177874613932,4.751041440337573,4.202414664802891,3.5216437074604063
0.3010692959690218,4.720800160173621,4.689422306744367,4.1482167472572,3.476054038002564
0.3141592653589793,4.661701240633267,4.629979363299929,4.095869892840757,3.432148401136447
0.32724923474893675,4.604781341479953,4.572621940000031,4.045291544645769,3.389755853062924
0.34033920413889424,4.549946713223907,4.517194266003377,3.9964331301005687,3.3488476150909325
0.3534291735288517,4.497109201861289,4.463652897481977,3.9492486755063054,3.309450345444745
0.36651914291880916,4.446185855388922,4.411935379165731,3.9036525147692913,3.2715031790133606
0.37960911230876665,4.397098562954728,4.362025070070378,3.8596307355971633,3.234955456189252
0.39269908169872414,4.349773723586775,4.313788790974142,3.8171005163856506,3.199790915303402
0.4057890510886816,4.30414194176365,4.267134579800531,3.77606131908692,3.1659653619550503
0.41887902047863906,4.260137747370944,4.222110006502153,3.7364538862344583,3.1334550334414275
0.43196898986859655,4.217699337839196,4.178608220915387,3.6982485329748287,3.102220501257369
0.445058959258554,4.176768340481605,4.13655850993315,3.6614277820082193,3.072247158846569
0.4581489286485115,4.13728959324737,4.096001914090424,3.6259645648944545,3.043496193506558
0.47123889803846897,4.099210942282905,4.056875444434443,3.5918361418288005,3.015941777139034
0.4843288674284264,4.062483054850976,4.019067026609535,3.5590145037153857,2.989537980539361
0.4974188368183839,4.027059246297167,3.982692019786765,3.5274851836610193,2.964198125052081
0.5105088062083414,3.99289531987964,3.947652312864171,3.497225521482263,2.939908508706484
0.5235987755982988,3.9599494183896446,3.913925022075495,3.46821666403861,2.9166824539815006
0.5366887449882562,3.9281818865915206,3.8814872217409544,3.4404257314185993,2.8944294579742804
0.5497787143782138,3.8975551436005382,3.850393779637058,3.4138295063575343,2.8730736754803057
0.5628686837681712,3.868033564399095,3.820590538622423,3.388397676211277,2.852613195165295
0.5759586531581287,3.8395833697633357,3.79206978758749,3.364094655544988,2.833038360878009
