theta_rad,r_HJ,r_u_0p1,r_u_0p5,r_u_0p9
0.0,7.032673687240738,6.854330278227932,5.785434584708332,4.57682557268719
0.01308996938995747,6.8741767635683075,6.728894876828532,5.708045397471613,4.533355591426933
0.02617993877991494,6.723423931365723,6.604281662169027,5.622761490824987,4.479788650251389
0.039269908169872414,6.579910293163273,6.4817869253641005,5.533389960275347,4.419043991137561
0.05235987755982988,6.44317293141453,6.36197475689581,5.442407493211486,4.35421108760172
0.06544984694978735,6.3127867767518,6.245688088622057,5.351417853250572,4.2871436850624685
0.07853981633974483,6.188360940860598,6.132639425456366,5.261357611318076,4.219166523114921
0.09162978572970229,6.069535455901324,6.023297578298038,5.17288734535491,4.15122321622938
0.10471975511965977,5.955978370321834,5.91756483525037,5.0864418017686415,4.083990006652596
0.11780972450961724,5.847383157657351,5.815354058850692,5.002172669789966,4.017931369698924
0.1308996938995747,5.743466400691791,5.716740002579177,4.920298665642147,3.953422740571354
0.14398966328953217,5.643965718303246,5.6216741733754345,4.840873079006951,3.890315799180175
0.15707963267948966,5.548637906563574,5.529738584527429,4.763911270816444,3.8291494409989175
0.17016960206944712,5.457257269313583,5.441323710656236,4.689397127225445,3.769563709124311
0.18325957145940458,5.369614116581733,5.355908338296055,4.61730811973438,3.71189721436554
0.19634954084936207,5.285513411926541,5.273451597325034,4.547596903830992,3.656093275052775
0.20943951023931953,5.204773552129655,5.194025546981186,4.480222948491063,3.602072403448371
0.222529479629277,5.127225264696261,5.117396550146433,4.4150760550325465,3.5497696360888265
0.23561944901923448,5.05271061038108,5.043538453356809,4.352142796014866,3.4992496237698023
0.24870941840919195,4.981082079486985,4.9722562867984195,4.291309780674859,3.450518682912299
0.2617993877991494,4.912201772015205,4.903436780993478,4.23254543353026,3.4034456924137433
0.2748893571891069,4.845940652905046,4.836932927592452,4.1757558220902595,3.357978715276933
0.28797932657906433,4.782177874613932,4.772914151729042,4.12088058361,3.314171969318652
0.3010692959690218,4.720800160173621,4.710914281727646,4.067871657276399,3.2720047619303045
0.3141592653589793,4.661701240633267,4.65119560999241,4.0166658693829875,3.2314923923999843
0.32724923474893675,4.604781341479953,4.593455407959432,3.967209370181085,3.192372876506457
0.34033920413889424,4.549946713223907,4.537652508110312,3.919448998116514,3.154810262894069
0.3534291735288517,4.497109201861289,4.483873334515479,3.873336429909635,3.1187929543040225
0.36651914291880916,4.446185855388922,4.431854053797889,3.828840065790956,3.0840649001494356
0.37960911230876665,4.397098562954728,4.381588332613821,3.7859234474865926,3.0508841831324474
0.39269908169872414,4.349773723586775,4.333025026550582,3.7445561842352566,3.018883901899456
0.4057890510886816,4.30414194176365,4.286141355144746,3.7046985193878084,2.988353388251622
0.41887902047863906,4.260137747370944,4.24087163456106,3.666317045758832,2.9589161173171017
0.43196898986859655,4.217699337839196,4.197224845742025,3.629405599254743,2.9308114834041135
0.445058959258554,4.176768340481605,4.155102714429357,3.5939417267212157,2.9038441107917814
0.4581489286485115,4.13728959324737,4.11447214626279,3.5598661234171582,2.877979575435301
0.47123889803846897,4.099210942282905,4.07532101209256,3.5271822353324507,2.8532370480730798
0.4843288674284264,4.062483054850976,4.03762759082188,3.4958565220344027,2.829448155592361
0.4974188368183839,4.027059246297167,4.001452150920751,3.4658439108499386,2.8066396940321834
0.5105088062083414,3.99289531987964,3.9667346245142086,3.437139318128245,2.7848229096421706
0.5235987755982988,3.9599494183896446,3.933366794798561,3.4096577160902095,2.7638570772197184
0.5366887449882562,3.9281818865915206,3.901349399161306,3.383410404904655,2.743654765235687
0.5497787143782138,3.8975551436005382,3.87089694102366,3.358317098835715,2.724276749846247
0.5628686837681712,3.868033564399095,3.8416765217490063,3.334367929251211,2.705680469152767
0.5759586531581287,3.8395833697633357,3.8137824734065258,3.3114712139609814,2.687779968391856
0.5890486225480862,3.812172523939264,3.7872804162836875,3.2896160730642863,2.6704551200782283
0.6021385919380436,3.7857706394657136,3.7619266361836963,3.2687311896703224,2.653760244683209
0.6152285613280011,3.760348888595349,3.7378883610762745,3.2487706606523226,2.6376470346056613
0.6283185307179586,3.735879920813037,3.7149946189441017,3.229690890041552,2.622086656830052
0.6414085001079161,3.712337785994297,3.6931409358086755,3.211414516494299,2.607016430471943
